season,playerId,player,position,team,conference,category,statType,stat
2024,4429066,Jeff Sims,QB,Arizona State,Big 12,passing,COMPLETIONS,13
2024,4429066,Jeff Sims,QB,Arizona State,Big 12,passing,INT,0
2024,4429066,Jeff Sims,QB,Arizona State,Big 12,passing,PCT,0.520
2024,4429066,Jeff Sims,QB,Arizona State,Big 12,passing,TD,0
2024,4429066,Jeff Sims,QB,Arizona State,Big 12,passing,YDS,168
2024,4429066,Jeff Sims,QB,Arizona State,Big 12,passing,YPA,6.7
2024,4429068,Ethan Garbers,QB,UCLA,Big Ten,passing,ATT,363
2024,4429068,Ethan Garbers,QB,UCLA,Big Ten,passing,COMPLETIONS,235
2024,4429068,Ethan Garbers,QB,UCLA,Big Ten,passing,INT,11
2024,4429068,Ethan Garbers,QB,UCLA,Big Ten,passing,PCT,0.647
2024,4429068,Ethan Garbers,QB,UCLA,Big Ten,passing,TD,16
2024,4429068,Ethan Garbers,QB,UCLA,Big Ten,passing,YDS,2727
2024,4429068,Ethan Garbers,QB,UCLA,Big Ten,passing,YPA,7.5
2024,4429088,Drew Pyne,QB,Missouri,SEC,passing,ATT,82
2024,4429088,Drew Pyne,QB,Missouri,SEC,passing,COMPLETIONS,49
2024,4429088,Drew Pyne,QB,Missouri,SEC,passing,INT,3
2024,4429088,Drew Pyne,QB,Missouri,SEC,passing,PCT,0.598
2024,4429088,Drew Pyne,QB,Missouri,SEC,passing,TD,3
2024,4429088,Drew Pyne,QB,Missouri,SEC,passing,YDS,391
2024,4429088,Drew Pyne,QB,Missouri,SEC,passing,YPA,4.8
2024,4429093,Quincy Brown,WR,Nicholls,Southland,passing,ATT,1
2024,4429093,Quincy Brown,WR,Nicholls,Southland,passing,COMPLETIONS,1
2024,4429093,Quincy Brown,WR,Nicholls,Southland,passing,INT,0
2024,4429093,Quincy Brown,WR,Nicholls,Southland,passing,PCT,1.000
2024,4429093,Quincy Brown,WR,Nicholls,Southland,passing,TD,1
2024,4429093,Quincy Brown,WR,Nicholls,Southland,passing,YDS,18
2024,4429093,Quincy Brown,WR,Nicholls,Southland,passing,YPA,18.0
2024,4429120,Micah Bowens,QB,Bethune-Cookman,SWAC,passing,ATT,11
2024,4429120,Micah Bowens,QB,Bethune-Cookman,SWAC,passing,COMPLETIONS,3
2024,4429120,Micah Bowens,QB,Bethune-Cookman,SWAC,passing,INT,1
2024,4429120,Micah Bowens,QB,Bethune-Cookman,SWAC,passing,PCT,0.273
2024,4429120,Micah Bowens,QB,Bethune-Cookman,SWAC,passing,TD,0
2024,4429120,Micah Bowens,QB,Bethune-Cookman,SWAC,passing,YDS,1
2024,4429120,Micah Bowens,QB,Bethune-Cookman,SWAC,passing,YPA,0.1
2024,4429145,Harrison Bailey,QB,Louisville,ACC,passing,ATT,33
2024,4429145,Harrison Bailey,QB,Louisville,ACC,passing,COMPLETIONS,24
2024,4429145,Harrison Bailey,QB,Louisville,ACC,passing,INT,0
2024,4429145,Harrison Bailey,QB,Louisville,ACC,passing,PCT,0.727
2024,4429145,Harrison Bailey,QB,Louisville,ACC,passing,TD,3
2024,4429145,Harrison Bailey,QB,Louisville,ACC,passing,YDS,227
2024,4429145,Harrison Bailey,QB,Louisville,ACC,passing,YPA,6.9
2024,4429149,Brendon Lewis,QB,Nevada,Mountain West,passing,ATT,312
2024,4429149,Brendon Lewis,QB,Nevada,Mountain West,passing,COMPLETIONS,211
2024,4429149,Brendon Lewis,QB,Nevada,Mountain West,passing,INT,7
2024,4429149,Brendon Lewis,QB,Nevada,Mountain West,passing,PCT,0.676
2024,4429149,Brendon Lewis,QB,Nevada,Mountain West,passing,TD,16
2024,4429149,Brendon Lewis,QB,Nevada,Mountain West,passing,YDS,2290
2024,4429149,Brendon Lewis,QB,Nevada,Mountain West,passing,YPA,7.3
2024,4429179,Aidan Bouman,QB,South Dakota,MVFC,passing,ATT,312
2024,4429179,Aidan Bouman,QB,South Dakota,MVFC,passing,COMPLETIONS,214
2024,4429179,Aidan Bouman,QB,South Dakota,MVFC,passing,INT,4
2024,4429179,Aidan Bouman,QB,South Dakota,MVFC,passing,PCT,0.686
2024,4429179,Aidan Bouman,QB,South Dakota,MVFC,passing,TD,19
2024,4429179,Aidan Bouman,QB,South Dakota,MVFC,passing,YDS,2958
2024,4429179,Aidan Bouman,QB,South Dakota,MVFC,passing,YPA,9.5
2024,4429191,Deuce Hogan,QB,New Mexico State,Conference USA,passing,ATT,18
2024,4429191,Deuce Hogan,QB,New Mexico State,Conference USA,passing,COMPLETIONS,6
2024,4429191,Deuce Hogan,QB,New Mexico State,Conference USA,passing,INT,2
2024,4429191,Deuce Hogan,QB,New Mexico State,Conference USA,passing,PCT,0.333
2024,4429191,Deuce Hogan,QB,New Mexico State,Conference USA,passing,TD,0
2024,4429191,Deuce Hogan,QB,New Mexico State,Conference USA,passing,YDS,31
2024,4429191,Deuce Hogan,QB,New Mexico State,Conference USA,passing,YPA,1.7
2024,4429299,Tahj Brooks,RB,Texas Tech,Big 12,passing,ATT,3
2024,4429299,Tahj Brooks,RB,Texas Tech,Big 12,passing,COMPLETIONS,2
2024,4429299,Tahj Brooks,RB,Texas Tech,Big 12,passing,INT,0
2024,4429299,Tahj Brooks,RB,Texas Tech,Big 12,passing,PCT,0.667
2024,4429299,Tahj Brooks,RB,Texas Tech,Big 12,passing,TD,0
2024,4429299,Tahj Brooks,RB,Texas Tech,Big 12,passing,YDS,38
2024,4429299,Tahj Brooks,RB,Texas Tech,Big 12,passing,YPA,12.7
2024,4429435,Brady Cook,QB,Missouri,SEC,passing,ATT,320
2024,4429435,Brady Cook,QB,Missouri,SEC,passing,COMPLETIONS,200
2024,4429435,Brady Cook,QB,Missouri,SEC,passing,INT,2
2024,4429435,Brady Cook,QB,Missouri,SEC,passing,PCT,0.625
2024,4429435,Brady Cook,QB,Missouri,SEC,passing,TD,11
2024,4429435,Brady Cook,QB,Missouri,SEC,passing,YDS,2525
2024,4429435,Brady Cook,QB,Missouri,SEC,passing,YPA,7.9
2024,4429463,Jacolby Criswell,QB,North Carolina,ACC,passing,ATT,320
2024,4429463,Jacolby Criswell,QB,North Carolina,ACC,passing,COMPLETIONS,186
2024,4429463,Jacolby Criswell,QB,North Carolina,ACC,passing,INT,6
2024,4429463,Jacolby Criswell,QB,North Carolina,ACC,passing,PCT,0.581
2024,4429463,Jacolby Criswell,QB,North Carolina,ACC,passing,TD,15
2024,4429463,Jacolby Criswell,QB,North Carolina,ACC,passing,YDS,2459
2024,4429463,Jacolby Criswell,QB,North Carolina,ACC,passing,YPA,7.7
2024,4429582,Joe Fagnano,QB,UConn,FBS Independents,passing,ATT,207
2024,4429582,Joe Fagnano,QB,UConn,FBS Independents,passing,COMPLETIONS,120
2024,4429582,Joe Fagnano,QB,UConn,FBS Independents,passing,INT,4
2024,4429582,Joe Fagnano,QB,UConn,FBS Independents,passing,PCT,0.580
2024,4429582,Joe Fagnano,QB,UConn,FBS Independents,passing,TD,20
2024,4429582,Joe Fagnano,QB,UConn,FBS Independents,passing,YDS,1631
2024,4429582,Joe Fagnano,QB,UConn,FBS Independents,passing,YPA,7.9
2024,4429595,Chandler Fields,QB,Louisiana,Sun Belt,passing,ATT,87
2024,4429595,Chandler Fields,QB,Louisiana,Sun Belt,passing,COMPLETIONS,63
2024,4429595,Chandler Fields,QB,Louisiana,Sun Belt,passing,INT,1
2024,4429595,Chandler Fields,QB,Louisiana,Sun Belt,passing,PCT,0.724
2024,4429595,Chandler Fields,QB,Louisiana,Sun Belt,passing,TD,5
2024,4429595,Chandler Fields,QB,Louisiana,Sun Belt,passing,YDS,897
2024,4429595,Chandler Fields,QB,Louisiana,Sun Belt,passing,YPA,10.3
2024,4429618,Justice Ellison,RB,Indiana,Big Ten,passing,ATT,1
2024,4429618,Justice Ellison,RB,Indiana,Big Ten,passing,COMPLETIONS,0
2024,4429618,Justice Ellison,RB,Indiana,Big Ten,passing,INT,0
2024,4429618,Justice Ellison,RB,Indiana,Big Ten,passing,PCT,0.000
2024,4429618,Justice Ellison,RB,Indiana,Big Ten,passing,TD,0
2024,4429618,Justice Ellison,RB,Indiana,Big Ten,passing,YDS,0
2024,4429618,Justice Ellison,RB,Indiana,Big Ten,passing,YPA,0.0
2024,4429620,Justin Fomby,QB,North Carolina A&T,CAA,passing,ATT,231
2024,4429620,Justin Fomby,QB,North Carolina A&T,CAA,passing,COMPLETIONS,135
2024,4429620,Justin Fomby,QB,North Carolina A&T,CAA,passing,INT,9
2024,4429620,Justin Fomby,QB,North Carolina A&T,CAA,passing,PCT,0.584
2024,4429620,Justin Fomby,QB,North Carolina A&T,CAA,passing,TD,9
2024,4429620,Justin Fomby,QB,North Carolina A&T,CAA,passing,YDS,1527
2024,4429620,Justin Fomby,QB,North Carolina A&T,CAA,passing,YPA,6.6
2024,4429801,Tucker Gleason,QB,Toledo,Mid-American,passing,ATT,385
2024,4429801,Tucker Gleason,QB,Toledo,Mid-American,passing,COMPLETIONS,233
2024,4429801,Tucker Gleason,QB,Toledo,Mid-American,passing,INT,8
2024,4429801,Tucker Gleason,QB,Toledo,Mid-American,passing,PCT,0.605
2024,4429801,Tucker Gleason,QB,Toledo,Mid-American,passing,TD,24
2024,4429801,Tucker Gleason,QB,Toledo,Mid-American,passing,YDS,2793
2024,4429801,Tucker Gleason,QB,Toledo,Mid-American,passing,YPA,7.3
2024,4429847,Garrett Greene,QB,West Virginia,Big 12,passing,ATT,316
2024,4429847,Garrett Greene,QB,West Virginia,Big 12,passing,COMPLETIONS,189
2024,4429847,Garrett Greene,QB,West Virginia,Big 12,passing,INT,12
2024,4429847,Garrett Greene,QB,West Virginia,Big 12,passing,PCT,0.598
2024,4429847,Garrett Greene,QB,West Virginia,Big 12,passing,TD,15
2024,4429847,Garrett Greene,QB,West Virginia,Big 12,passing,YDS,2300
2024,4429847,Garrett Greene,QB,West Virginia,Big 12,passing,YPA,7.3
2024,4429915,Jaden Johnson,QB,Prairie View A&M,SWAC,passing,ATT,167
2024,4429915,Jaden Johnson,QB,Prairie View A&M,SWAC,passing,COMPLETIONS,98
2024,4429915,Jaden Johnson,QB,Prairie View A&M,SWAC,passing,INT,6
2024,4429915,Jaden Johnson,QB,Prairie View A&M,SWAC,passing,PCT,0.587
2024,4429915,Jaden Johnson,QB,Prairie View A&M,SWAC,passing,TD,7
2024,4429915,Jaden Johnson,QB,Prairie View A&M,SWAC,passing,YDS,1223
2024,4429915,Jaden Johnson,QB,Prairie View A&M,SWAC,passing,YPA,7.3
2024,4429955,Will Howard,QB,Ohio State,Big Ten,passing,ATT,423
2024,4429955,Will Howard,QB,Ohio State,Big Ten,passing,COMPLETIONS,309
2024,4429955,Will Howard,QB,Ohio State,Big Ten,passing,INT,10
2024,4429955,Will Howard,QB,Ohio State,Big Ten,passing,PCT,0.730
2024,4429955,Will Howard,QB,Ohio State,Big Ten,passing,TD,35
2024,4429955,Will Howard,QB,Ohio State,Big Ten,passing,YDS,4010
2024,4429955,Will Howard,QB,Ohio State,Big Ten,passing,YPA,9.5
2024,4430016,Nate Lamb,QB,Western Illinois,Big South-OVC,passing,ATT,402
2024,4430016,Nate Lamb,QB,Western Illinois,Big South-OVC,passing,COMPLETIONS,262
2024,4430016,Nate Lamb,QB,Western Illinois,Big South-OVC,passing,INT,8
2024,4430016,Nate Lamb,QB,Western Illinois,Big South-OVC,passing,PCT,0.652
2024,4430016,Nate Lamb,QB,Western Illinois,Big South-OVC,passing,TD,21
2024,4430016,Nate Lamb,QB,Western Illinois,Big South-OVC,passing,YDS,3372
2024,4430016,Nate Lamb,QB,Western Illinois,Big South-OVC,passing,YPA,8.4
2024,4430033,Cooper Legas,QB,Tulsa,American Athletic,passing,ATT,162
2024,4430033,Cooper Legas,QB,Tulsa,American Athletic,passing,COMPLETIONS,87
2024,4430033,Cooper Legas,QB,Tulsa,American Athletic,passing,INT,6
2024,4430033,Cooper Legas,QB,Tulsa,American Athletic,passing,PCT,0.537
2024,4430033,Cooper Legas,QB,Tulsa,American Athletic,passing,TD,12
2024,4430033,Cooper Legas,QB,Tulsa,American Athletic,passing,YDS,1144
2024,4430033,Cooper Legas,QB,Tulsa,American Athletic,passing,YPA,7.1
2024,4430041,Michael Lindauer,QB,Southern Illinois,MVFC,passing,ATT,57
2024,4430041,Michael Lindauer,QB,Southern Illinois,MVFC,passing,COMPLETIONS,34
2024,4430041,Michael Lindauer,QB,Southern Illinois,MVFC,passing,INT,3
2024,4430041,Michael Lindauer,QB,Southern Illinois,MVFC,passing,PCT,0.596
2024,4430041,Michael Lindauer,QB,Southern Illinois,MVFC,passing,TD,8
2024,4430041,Michael Lindauer,QB,Southern Illinois,MVFC,passing,YDS,445
2024,4430041,Michael Lindauer,QB,Southern Illinois,MVFC,passing,YPA,7.8
2024,4430431,Kurtis Rourke,QB,Indiana,Big Ten,passing,ATT,320
2024,4430431,Kurtis Rourke,QB,Indiana,Big Ten,passing,COMPLETIONS,222
2024,4430431,Kurtis Rourke,QB,Indiana,Big Ten,passing,INT,5
2024,4430431,Kurtis Rourke,QB,Indiana,Big Ten,passing,PCT,0.694
2024,4430431,Kurtis Rourke,QB,Indiana,Big Ten,passing,TD,29
2024,4430431,Kurtis Rourke,QB,Indiana,Big Ten,passing,YDS,3042
2024,4430431,Kurtis Rourke,QB,Indiana,Big Ten,passing,YPA,9.5
2024,4430452,Nik Scalzo,QB,Samford,Southern,passing,ATT,1
2024,4430452,Nik Scalzo,QB,Samford,Southern,passing,COMPLETIONS,0
2024,4430452,Nik Scalzo,QB,Samford,Southern,passing,INT,0
2024,4430452,Nik Scalzo,QB,Samford,Southern,passing,PCT,0.000
2024,4430452,Nik Scalzo,QB,Samford,Southern,passing,TD,0
2024,4430452,Nik Scalzo,QB,Samford,Southern,passing,YDS,0
2024,4430452,Nik Scalzo,QB,Samford,Southern,passing,YPA,0.0
2024,4430512,Noah Smith,WR,Sam Houston,Conference USA,passing,ATT,2
2024,4430512,Noah Smith,WR,Sam Houston,Conference USA,passing,COMPLETIONS,1
2024,4430512,Noah Smith,WR,Sam Houston,Conference USA,passing,INT,0
2024,4430512,Noah Smith,WR,Sam Houston,Conference USA,passing,PCT,0.500
2024,4430512,Noah Smith,WR,Sam Houston,Conference USA,passing,TD,1
2024,4430512,Noah Smith,WR,Sam Houston,Conference USA,passing,YDS,64
2024,4430512,Noah Smith,WR,Sam Houston,Conference USA,passing,YPA,32.0
2024,4430590,Payton Thorne,QB,Auburn,SEC,passing,ATT,317
2024,4430590,Payton Thorne,QB,Auburn,SEC,passing,COMPLETIONS,199
2024,4430590,Payton Thorne,QB,Auburn,SEC,passing,INT,9
2024,4430590,Payton Thorne,QB,Auburn,SEC,passing,PCT,0.628
2024,4430590,Payton Thorne,QB,Auburn,SEC,passing,TD,21
2024,4430590,Payton Thorne,QB,Auburn,SEC,passing,YDS,2713
2024,4430590,Payton Thorne,QB,Auburn,SEC,passing,YPA,8.6
2024,4430596,Keshawn Toney,TE,South Carolina State,MEAC,passing,ATT,1
2024,4430596,Keshawn Toney,TE,South Carolina State,MEAC,passing,COMPLETIONS,1
2024,4430596,Keshawn Toney,TE,South Carolina State,MEAC,passing,INT,0
2024,4430596,Keshawn Toney,TE,South Carolina State,MEAC,passing,PCT,1.000
2024,4430596,Keshawn Toney,TE,South Carolina State,MEAC,passing,TD,0
2024,4430596,Keshawn Toney,TE,South Carolina State,MEAC,passing,YDS,10
2024,4430596,Keshawn Toney,TE,South Carolina State,MEAC,passing,YPA,10.0
2024,4430699,Jack Salopek,QB,Elon,CAA,passing,ATT,83
2024,4430699,Jack Salopek,QB,Elon,CAA,passing,COMPLETIONS,47
2024,4430699,Jack Salopek,QB,Elon,CAA,passing,INT,2
2024,4430699,Jack Salopek,QB,Elon,CAA,passing,PCT,0.566
2024,4430699,Jack Salopek,QB,Elon,CAA,passing,TD,1
2024,4430699,Jack Salopek,QB,Elon,CAA,passing,YDS,483
2024,4430699,Jack Salopek,QB,Elon,CAA,passing,YPA,5.8
2024,4430775,Hayden Wolff,QB,Western Michigan,Mid-American,passing,ATT,312
2024,4430775,Hayden Wolff,QB,Western Michigan,Mid-American,passing,COMPLETIONS,208
2024,4430775,Hayden Wolff,QB,Western Michigan,Mid-American,passing,INT,8
2024,4430775,Hayden Wolff,QB,Western Michigan,Mid-American,passing,PCT,0.667
2024,4430775,Hayden Wolff,QB,Western Michigan,Mid-American,passing,TD,18
2024,4430775,Hayden Wolff,QB,Western Michigan,Mid-American,passing,YDS,2410
2024,4430775,Hayden Wolff,QB,Western Michigan,Mid-American,passing,YPA,7.7
2024,4430836,Chubba Purdy,QB,Nevada,Mountain West,passing,ATT,25
2024,4430836,Chubba Purdy,QB,Nevada,Mountain West,passing,COMPLETIONS,18
2024,4430836,Chubba Purdy,QB,Nevada,Mountain West,passing,INT,1
2024,4430836,Chubba Purdy,QB,Nevada,Mountain West,passing,PCT,0.720
2024,4430836,Chubba Purdy,QB,Nevada,Mountain West,passing,TD,1
2024,4430836,Chubba Purdy,QB,Nevada,Mountain West,passing,YDS,239
2024,4430836,Chubba Purdy,QB,Nevada,Mountain West,passing,YPA,9.6
2024,4430841,Carson Beck,QB,Georgia,SEC,passing,ATT,448
2024,4430841,Carson Beck,QB,Georgia,SEC,passing,COMPLETIONS,290
2024,4430841,Carson Beck,QB,Georgia,SEC,passing,INT,12
2024,4430841,Carson Beck,QB,Georgia,SEC,passing,PCT,0.647
2024,4430841,Carson Beck,QB,Georgia,SEC,passing,TD,28
2024,4430841,Carson Beck,QB,Georgia,SEC,passing,YDS,3485
2024,4430841,Carson Beck,QB,Georgia,SEC,passing,YPA,7.8
2024,4430912,Malakai Anthony,QB,Merrimack,FCS Independents,passing,ATT,32
2024,4430912,Malakai Anthony,QB,Merrimack,FCS Independents,passing,COMPLETIONS,21
2024,4430912,Malakai Anthony,QB,Merrimack,FCS Independents,passing,INT,0
2024,4430912,Malakai Anthony,QB,Merrimack,FCS Independents,passing,PCT,0.656
2024,4430912,Malakai Anthony,QB,Merrimack,FCS Independents,passing,TD,0
2024,4430912,Malakai Anthony,QB,Merrimack,FCS Independents,passing,YDS,120
2024,4430912,Malakai Anthony,QB,Merrimack,FCS Independents,passing,YPA,3.8
2024,4430950,Jefferson Boaz,QB,Western Carolina,Southern,passing,ATT,5
2024,4430950,Jefferson Boaz,QB,Western Carolina,Southern,passing,COMPLETIONS,2
2024,4430950,Jefferson Boaz,QB,Western Carolina,Southern,passing,INT,0
2024,4430950,Jefferson Boaz,QB,Western Carolina,Southern,passing,PCT,0.400
2024,4430950,Jefferson Boaz,QB,Western Carolina,Southern,passing,TD,0
2024,4430950,Jefferson Boaz,QB,Western Carolina,Southern,passing,YDS,24
2024,4430950,Jefferson Boaz,QB,Western Carolina,Southern,passing,YPA,4.8
2024,4431018,Michael Chandler II,QB,Campbell,CAA,passing,ATT,160
2024,4431018,Michael Chandler II,QB,Campbell,CAA,passing,COMPLETIONS,86
2024,4431018,Michael Chandler II,QB,Campbell,CAA,passing,INT,6
2024,4431018,Michael Chandler II,QB,Campbell,CAA,passing,PCT,0.538
2024,4431018,Michael Chandler II,QB,Campbell,CAA,passing,TD,12
2024,4431018,Michael Chandler II,QB,Campbell,CAA,passing,YDS,1118
2024,4431018,Michael Chandler II,QB,Campbell,CAA,passing,YPA,7.0
2024,4431091,Ben Finley,QB,Akron,Mid-American,passing,ATT,387
2024,4431091,Ben Finley,QB,Akron,Mid-American,passing,COMPLETIONS,211
2024,4431091,Ben Finley,QB,Akron,Mid-American,passing,INT,9
2024,4431091,Ben Finley,QB,Akron,Mid-American,passing,PCT,0.545
2024,4431091,Ben Finley,QB,Akron,Mid-American,passing,TD,16
2024,4431091,Ben Finley,QB,Akron,Mid-American,passing,YDS,2581
2024,4431091,Ben Finley,QB,Akron,Mid-American,passing,YPA,6.7
2024,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,passing,ATT,128
2024,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,passing,COMPLETIONS,78
2024,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,passing,INT,4
2024,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,passing,PCT,0.609
2024,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,passing,TD,4
2024,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,passing,YDS,943
2024,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,passing,YPA,7.4
2024,4431142,Jimmy Holiday,WR,Louisiana Tech,Conference USA,passing,ATT,1
2024,4431142,Jimmy Holiday,WR,Louisiana Tech,Conference USA,passing,COMPLETIONS,0
2024,4431142,Jimmy Holiday,WR,Louisiana Tech,Conference USA,passing,INT,0
2024,4431142,Jimmy Holiday,WR,Louisiana Tech,Conference USA,passing,PCT,0.000
2024,4431142,Jimmy Holiday,WR,Louisiana Tech,Conference USA,passing,TD,0
2024,4431142,Jimmy Holiday,WR,Louisiana Tech,Conference USA,passing,YDS,0
2024,4431142,Jimmy Holiday,WR,Louisiana Tech,Conference USA,passing,YPA,0.0
2024,4431246,Baron May,QB,Bowling Green,Mid-American,passing,ATT,1
2024,4431246,Baron May,QB,Bowling Green,Mid-American,passing,COMPLETIONS,1
2024,4431246,Baron May,QB,Bowling Green,Mid-American,passing,INT,0
2024,4431246,Baron May,QB,Bowling Green,Mid-American,passing,PCT,1.000
2024,4431246,Baron May,QB,Bowling Green,Mid-American,passing,TD,1
2024,4431246,Baron May,QB,Bowling Green,Mid-American,passing,YDS,43
2024,4431246,Baron May,QB,Bowling Green,Mid-American,passing,YPA,43.0
2024,4431302,Ricky Ortega,WR,Central Connecticut,NEC,passing,ATT,7
2024,4431302,Ricky Ortega,WR,Central Connecticut,NEC,passing,COMPLETIONS,2
2024,4431302,Ricky Ortega,WR,Central Connecticut,NEC,passing,INT,1
2024,4431302,Ricky Ortega,WR,Central Connecticut,NEC,passing,PCT,0.286
2024,4431302,Ricky Ortega,WR,Central Connecticut,NEC,passing,TD,0
2024,4431302,Ricky Ortega,WR,Central Connecticut,NEC,passing,YDS,52
2024,4431302,Ricky Ortega,WR,Central Connecticut,NEC,passing,YPA,7.4
2024,4431325,Taylen Green,QB,Arkansas,SEC,passing,ATT,381
2024,4431325,Taylen Green,QB,Arkansas,SEC,passing,COMPLETIONS,230
2024,4431325,Taylen Green,QB,Arkansas,SEC,passing,INT,9
2024,4431325,Taylen Green,QB,Arkansas,SEC,passing,PCT,0.604
2024,4431325,Taylen Green,QB,Arkansas,SEC,passing,TD,15
2024,4431325,Taylen Green,QB,Arkansas,SEC,passing,YDS,3153
2024,4431325,Taylen Green,QB,Arkansas,SEC,passing,YPA,8.3
2024,4431339,Evan Prater,WR,Cincinnati,Big 12,passing,ATT,1
2024,4431339,Evan Prater,WR,Cincinnati,Big 12,passing,COMPLETIONS,0
2024,4431339,Evan Prater,WR,Cincinnati,Big 12,passing,INT,0
2024,4431339,Evan Prater,WR,Cincinnati,Big 12,passing,PCT,0.000
2024,4431339,Evan Prater,WR,Cincinnati,Big 12,passing,TD,0
2024,4431339,Evan Prater,WR,Cincinnati,Big 12,passing,YDS,0
2024,4431339,Evan Prater,WR,Cincinnati,Big 12,passing,YPA,0.0
2024,4431342,Brennan Presley,WR,Oklahoma State,Big 12,passing,ATT,1
2024,4431342,Brennan Presley,WR,Oklahoma State,Big 12,passing,COMPLETIONS,1
2024,4431342,Brennan Presley,WR,Oklahoma State,Big 12,passing,INT,0
2024,4431342,Brennan Presley,WR,Oklahoma State,Big 12,passing,PCT,1.000
2024,4431342,Brennan Presley,WR,Oklahoma State,Big 12,passing,TD,1
2024,4431342,Brennan Presley,WR,Oklahoma State,Big 12,passing,YDS,16
2024,4431342,Brennan Presley,WR,Oklahoma State,Big 12,passing,YPA,16.0
2024,4431353,Xavier Restrepo,WR,Miami,ACC,passing,ATT,1
2024,4431353,Xavier Restrepo,WR,Miami,ACC,passing,COMPLETIONS,0
2024,4431353,Xavier Restrepo,WR,Miami,ACC,passing,INT,0
2024,4431353,Xavier Restrepo,WR,Miami,ACC,passing,PCT,0.000
2024,4431353,Xavier Restrepo,WR,Miami,ACC,passing,TD,0
2024,4431353,Xavier Restrepo,WR,Miami,ACC,passing,YDS,0
2024,4431353,Xavier Restrepo,WR,Miami,ACC,passing,YPA,0.0
2024,4431375,Ken Seals,QB,TCU,Big 12,passing,ATT,13
2024,4431375,Ken Seals,QB,TCU,Big 12,passing,COMPLETIONS,10
2024,4431375,Ken Seals,QB,TCU,Big 12,passing,INT,0
2024,4431375,Ken Seals,QB,TCU,Big 12,passing,PCT,0.769
2024,4431375,Ken Seals,QB,TCU,Big 12,passing,TD,1
2024,4431375,Ken Seals,QB,TCU,Big 12,passing,YDS,97
2024,4431375,Ken Seals,QB,TCU,Big 12,passing,YPA,7.5
2024,4431387,Evan Simon,QB,Temple,American Athletic,passing,ATT,308
2024,4431387,Evan Simon,QB,Temple,American Athletic,passing,COMPLETIONS,181
2024,4431387,Evan Simon,QB,Temple,American Athletic,passing,INT,9
2024,4431387,Evan Simon,QB,Temple,American Athletic,passing,PCT,0.588
2024,4431387,Evan Simon,QB,Temple,American Athletic,passing,TD,15
2024,4431387,Evan Simon,QB,Temple,American Athletic,passing,YDS,2032
2024,4431387,Evan Simon,QB,Temple,American Athletic,passing,YPA,6.6
2024,4431397,Logan Smothers,QB,Jacksonville State,Conference USA,passing,ATT,19
2024,4431397,Logan Smothers,QB,Jacksonville State,Conference USA,passing,COMPLETIONS,11
2024,4431397,Logan Smothers,QB,Jacksonville State,Conference USA,passing,INT,0
2024,4431397,Logan Smothers,QB,Jacksonville State,Conference USA,passing,PCT,0.579
2024,4431397,Logan Smothers,QB,Jacksonville State,Conference USA,passing,TD,0
2024,4431397,Logan Smothers,QB,Jacksonville State,Conference USA,passing,YDS,123
2024,4431397,Logan Smothers,QB,Jacksonville State,Conference USA,passing,YPA,6.5
2024,4431416,Kiael Kelly,QB,Ball State,Mid-American,passing,ATT,4
2024,4431416,Kiael Kelly,QB,Ball State,Mid-American,passing,COMPLETIONS,2
2024,4431416,Kiael Kelly,QB,Ball State,Mid-American,passing,INT,0
2024,4431416,Kiael Kelly,QB,Ball State,Mid-American,passing,PCT,0.500
